Ontology	Key Notion	GPT Version	Prompt	Response
protoOKN	homeless youth	4	Construct an ontology focused on the following: homeless youth. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix : <http://www.example.org/homeless_youth#> .:HomelessYouth a owl:Class ;    rdfs:label "Homeless Youth"@en ;    rdfs:comment "Youth who are living without fixed, regular, and adequate nighttime residence"@en .:Age a owl:DatatypeProperty ;    rdfs:domain :HomelessYouth ;    rdfs:range xsd:int ;    rdfs:label "Age"@en ;    rdfs:comment "The age of the homeless youth"@en .:Gender a owl:ObjectProperty ;    rdfs:domain :HomelessYouth ;    rdfs:range :GenderIdentity ;    rdfs:label "Gender"@en ;    rdfs:comment "The gender identity of the homeless youth"@en .:GenderIdentity a owl:Class ;    rdfs:label "Gender Identity"@en ;    rdfs:comment "The personal sense of one's own gender"@en ;    owl:oneOf (:Male :Female :Transgender :NonBinary) .:Male a :GenderIdentity ;    rdfs:label "Male"@en .:Female a :GenderIdentity ;    rdfs:label "Female"@en .:Transgender a :GenderIdentity ;    rdfs:label "Transgender"@en .:NonBinary a :GenderIdentity ;    rdfs:label "Non-binary"@en .:HasEducation a owl:DatatypeProperty ;    rdfs:domain :HomelessYouth ;    rdfs:range xsd:boolean ;    rdfs:label "Has Education"@en ;    rdfs:comment "Whether the homeless youth has received formal education"@en .:HasSubstanceUseIssue a owl:DatatypeProperty ;    rdfs:domain :HomelessYouth ;    rdfs:range xsd:boolean ;    rdfs:label "Has Substance Use Issue"@en ;    rdfs:comment "Whether the homeless youth struggles with substance use issue"@en .:HasMentalHealthIssue a owl:DatatypeProperty ;    rdfs:domain :HomelessYouth ;    rdfs:range xsd:boolean ;    rdfs:label "Has Mental Health Issue"@en ;    rdfs:comment "Whether the homeless youth struggles with mental health issue"@en .```This ontology provides a simple conceptualization of homeless youth including their age, gender identity, education status, and potential struggles with substance use and mental health issues. To keep it simple and understandable, the ontology uses just a few classes and properties, but it could be expanded and made more detailed as needed.
protoOKN	homeless family	4	Construct an ontology focused on the following: homeless family. Provide it in valid Turtle/RDF format, excluding any extra text.	```ttl@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix foaf: <http://xmlns.com/foaf/0.1/> .@prefix hf: <http://example.org/homelessFamily#> .hf:Family a rdfs:Class ;    rdfs:comment "A group of people united by certain conviction or common affiliation. In this case, family without home."@en .    hf:Member a rdfs:Class ;    rdfs:comment "An individual that belongs to a family."@en ;    rdfs:subClassOf foaf:Person .    hf:hasMember a rdf:Property ;    rdfs:comment "Relates a family to a person who is a member of that family."@en ;    rdfs:domain hf:Family ;    rdfs:range hf:Member .hf:isMemberOf a rdf:Property ;    rdfs:comment "Relates a person to a family to which they belong."@en ;    rdfs:domain hf:Member ;    rdfs:range hf:Family .hf:Homelessness a rdfs:Class ;    rdfs:comment "The state or condition of having no home or permanent place of residence."@en .hf:isHomeless a rdf:Property ;    rdfs:comment "Indicates whether a family or an individual is homeless or not."@en ;    rdfs:domain [ rdf:type owl:Class ; owl:unionOf ( hf:Family hf:Member ) ] ;    rdfs:range hf:Homelessness .hf:Support a rdfs:Class ;    rdfs:comment "Assistance provided to homeless families or individuals."@en .hf:receivesSupport a rdf:Property ;    rdfs:comment "Indicates the support received by a homeless family or individual."@en ;    rdfs:domain hf:Homelessness ;    rdfs:range hf:Support .hf:providesSupport a rdf:Property ;    rdfs:comment "Indicates the entity providing support to homeless families or individuals."@en ;    rdfs:domain hf:Support ;    rdfs:range [ rdf:type owl:Class ; owl:unionOf ( hf:Family hf:Member ) ] . ```This ontology describes the concept of a 'Homeless Family', members of such families and the support systems and conditions that surround them. It institutionalizes the relationships between these entities and defines properties and subclasses as required. This ontology can be used to capture and represent data about homelessness in a semantically-rich manner. It uses the Friend of a Friend (FOAF) ontology, a well-known standard for describing people and relationships.
protoOKN	suicide prevention	4	Construct an ontology focused on the following: suicide prevention. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix sp: <http://www.example.com/suicidePrevention#> .sp:SuicidePrevention a rdfs:Class .sp:PublicAwareness a rdfs:Class ;    rdfs:subClassOf sp:SuicidePrevention .sp:MentalHealthAssessment a rdfs:Class ;    rdfs:subClassOf sp:SuicidePrevention .sp:Hotline a rdfs:Class ;    rdfs:subClassOf sp:SuicidePrevention .sp:Training a rdfs:Class ;    rdfs:subClassOf sp:SuicidePrevention .sp:Counseling a rdfs:Class ;    rdfs:subClassOf sp:SuicidePrevention .sp:Helplines a rdfs:Class ;    rdfs:subClassOf sp:Hotline .sp:ImmediateHelp a rdfs:Class ;    rdfs:subClassOf sp:Hotline .sp:StressManagementClasses a rdfs:Class ;    rdfs:subClassOf sp:Training .sp:CrisisInterventionTraining a rdfs:Class ;    rdfs:subClassOf sp:Training .sp:PsychiatristConsultation a rdfs:Class ;    rdfs:subClassOf sp:Counseling .sp:SupportGroups a rdfs:Class ;    rdfs:subClassOf sp:Counseling .sp:RiskAssessment a rdfs:Class ;    rdfs:subClassOf sp:MentalHealthAssessment .sp:DepressionScreening a rdfs:Class ;    rdfs:subClassOf sp:MentalHealthAssessment .sp:awarenessCampaigns a sp:PublicAwareness ;    sp:name "National Suicide Prevention Week" .sp:nationalHotline a sp:Helplines ;    sp:contactNumber "1-800-273-TALK" .sp:localSupportGroup a sp:SupportGroups ;    sp:location "CommunityHealthCenter, CityName, StateName" .
protoOKN	intervention	4	Construct an ontology focused on the following: intervention. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix ont: <http://www.example.org/ontology#> .ont:Intervention a rdfs:Class ;    rdfs:label "Intervention"@en ;    rdfs:comment "A class representing interventions or actions intended to change a situation, often in the context of healthcare or policy."@en .ont:hasInterventionType a rdf:Property ;    rdfs:label "has intervention type"@en ;    rdfs:comment "The property representing the type or category of an intervention."@en ;    rdfs:domain ont:Intervention ;    rdfs:range rdfs:Literal .ont:hasInterventionDuration a rdf:Property ;    rdfs:label "has intervention duration"@en ;    rdfs:comment "The property representing the duration of an intervention, in some applicable units."@en ;    rdfs:domain ont:Intervention ;    rdfs:range xsd:duration .ont:hasInterventionEffectiveness a rdf:Property ;    rdfs:label "has intervention effectiveness"@en ;    rdfs:comment "The property indicating how effective an intervention was, often subject to further detail or measurement."@en ;    rdfs:domain ont:Intervention ;    rdfs:range rdfs:Literal .ont:isImplementedBy a rdf:Property ;    rdfs:label "is implemented by"@en ;    rdfs:comment "The property indicating who or what entity is implementing or executing an intervention."@en ;    rdfs:domain ont:Intervention ;    rdfs:range rdfs:Resource .ont:targets a rdf:Property ;    rdfs:label "targets"@en ;    rdfs:comment "The property indicating what person, object, issue, or situation an intervention is focused or targeted on."@en ;    rdfs:domain ont:Intervention ;    rdfs:range rdfs:Resource .```
protoOKN	impact	4	Construct an ontology focused on the following: impact. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix impact: <http://www.example.org/ontology/impact#> .impact:Impact     rdf:type rdfs:Class ;    rdfs:label "Impact"@en ;    rdfs:comment "Represents the effect that a certain action, decision, or event has upon entities or environments."@en ;.impact:hasMagnitude    rdf:type rdf:Property ;    rdfs:label "has magnitude"@en ;    rdfs:comment "The measure of the size, extent or importance of an impact."@en ;    rdfs:domain impact:Impact ;    rdfs:range xsd:float ;.impact:hasTarget     rdf:type rdf:Property ;    rdfs:label "has target"@en ;    rdfs:comment "The entity or environment targeted by the action, decision, or event causing the impact."@en ;    rdfs:domain impact:Impact ;.impact:hasCause     rdf:type rdf:Property ;    rdfs:label "has cause"@en ;    rdfs:comment "The action, decision, or event causing the impact."@en ;    rdfs:domain impact:Impact ;.impact:isPositive    rdf:type rdf:Property ;    rdfs:label "is positive"@en ;    rdfs:comment "True if the impact is positive or beneficial; false if it is negative or harmful."@en ;    rdfs:domain impact:Impact ;    rdfs:range xsd:boolean ;.impact:Event     rdf:type rdfs:Class ;    rdfs:label "Event"@en ;    rdfs:comment "Represents an action, decision, or happening that can cause impacts."@en ;.impact:Entity     rdf:type rdfs:Class ;    rdfs:label "Entity"@en ;    rdfs:comment "Represents an entity that can be affected by impacts."@en ;.
protoOKN	post-traumatic condition	4	Construct an ontology focused on the following: post-traumatic condition. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix med: <http://example.org/medical#> .med:PostTraumaticCondition rdf:type owl:Class ;                           rdfs:label "Post-Traumatic Condition"@en ;                           rdfs:comment "Class of medical conditions characterized by significant distress or impairment in social, occupational, or other areas of functioning following exposure to a traumatic event"@en .med:hasSymptom rdf:type owl:ObjectProperty ;               rdfs:label "has symptom"@en ;               rdfs:domain med:PostTraumaticCondition ;               rdfs:range med:Symptom .med:hasCause rdf:type owl:ObjectProperty ;             rdfs:label "has cause"@en ;             rdfs:domain med:PostTraumaticCondition ;             rdfs:range med:TraumaticEvent .med:Symptom rdf:type owl:Class ;            rdfs:label "Symptom"@en ;            rdfs:comment "Element characterizing a medical condition"@en .med:TraumaticEvent rdf:type owl:Class ;                   rdfs:label "Traumatic Event"@en ;                   rdfs:comment "A distressing event causing severe emotional shock and often involving physical harm or injury"@en .med:diagnosedWith rdf:type owl:ObjectProperty ;                  rdfs:label "diagnosed with"@en ;                  rdfs:domain med:Patient ;                  rdfs:range med:PostTraumaticCondition .med:Patient rdf:type owl:Class ;            rdfs:label "Patient"@en ;            rdfs:comment "A person who receives medical care or treatment"@en .
protoOKN	cause	4	Construct an ontology focused on the following: cause. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix : <http://www.example.org/ontology/cause#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .:Cause a rdfs:Class ;    rdfs:label "Cause"@en ;    rdfs:comment "A thing that gives rise to an action, phenomenon, condition, or state"@en .:CauseEffect a rdfs:Class ;    rdfs:label "Cause Effect"@en ;    rdfs:comment "An effect produced by a cause"@en ;    rdfs:subClassOf :Cause .:Agent a rdfs:Class ;    rdfs:label "Agent"@en ;    rdfs:comment "An entity that causes a change in state or a process to occur"@en .:Result a rdfs:Class ;    rdfs:label "Result"@en ;    rdfs:comment "The outcome or effect produced by a cause"@en ;    rdfs:subClassOf :CauseEffect .:causedBy a owl:ObjectProperty ;    rdfs:label "caused by"@en ;    rdfs:domain :Result ;    rdfs:range :Agent ;    rdfs:comment "A relation between a result and its cause"@en .:hasEffect a owl:ObjectProperty ;    rdfs:label "has effect"@en ;    rdfs:range :CauseEffect ;    rdfs:domain :Agent ;    rdfs:inverseOf :causedBy ;    rdfs:comment "A relation describing the effect an agent has"@en .:hasCause a owl:ObjectProperty ;    rdfs:label "has cause"@en ;    rdfs:range :Cause ;    rdfs:domain :Result ;    rdfs:inverseOf :hasEffect ;    rdfs:comment "A relation describing the cause of a result"@en .```
protoOKN	unemployment	4	Construct an ontology focused on the following: unemployment. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix : <http://www.example.com/unemploymentOntology#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .:Unemployment    rdf:type owl:Class ;    rdfs:label "Unemployment" .:UnemploymentRate    rdf:type owl:Class ;    rdfs:label "Unemployment Rate" ;    rdfs:subClassOf :Unemployment .:LongTermUnemployment    rdf:type owl:Class ;    rdfs:label "Long Term Unemployment" ;    rdfs:subClassOf :Unemployment .:ShortTermUnemployment    rdf:type owl:Class ;    rdfs:label "Short Term Unemployment" ;    rdfs:subClassOf :Unemployment .:YouthUnemployment    rdf:type owl:Class ;    rdfs:label "Youth Unemployment" ;    rdfs:subClassOf :Unemployment .:hasUnemploymentRate    rdf:type owl:DatatypeProperty ;    rdfs:label "has unemployment rate" ;    rdfs:domain :Country ;    rdfs:range xsd:float .:hasLongTermUnemployment    rdf:type owl:ObjectProperty ;    rdfs:label "has long-term unemployment" ;    rdfs:domain :Country ;    rdfs:range :LongTermUnemployment .:hasShortTermUnemployment    rdf:type owl:ObjectProperty ;    rdfs:label "has short-term unemployment" ;    rdfs:domain :Country ;    rdfs:range :ShortTermUnemployment .:hasYouthUnemployment    rdf:type owl:ObjectProperty ;    rdfs:label "has youth unemployment" ;    rdfs:domain :Country ;    rdfs:range :YouthUnemployment .:Country    rdf:type owl:Class ;    rdfs:label "Country" .
protoOKN	precision machining service	4	Construct an ontology focused on the following: precision machining service. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix pms: <http://www.example.org/precision/machining/service#> .pms:MachiningService    rdf:type rdfs:Class ;    rdfs:comment "A class representing precision machining services"^^xsd:string ;    rdfs:label "MachiningService"^^xsd:string .pms:Machine    rdf:type rdfs:Class ;    rdfs:comment "A class representing the machine used in precision machining"^^xsd:string ;    rdfs:label "Machine"^^xsd:string .pms:Material    rdf:type rdfs:Class ;    rdfs:comment "A class representing the material subject to precision machining"^^xsd:string ;    rdfs:label "Material"^^xsd:string .pms:usesMachine    rdf:type rdf:Property ;    rdfs:comment "A property linking a machining service to a machine"^^xsd:string ;    rdfs:domain pms:MachiningService ;    rdfs:range pms:Machine ;    rdfs:label "usesMachine"^^xsd:string .pms:processMaterial    rdf:type rdf:Property ;    rdfs:comment "A property linking a machining service to a material"^^xsd:string ;    rdfs:domain pms:MachiningService ;    rdfs:range pms:Material ;    rdfs:label "processMaterial"^^xsd:string .pms:precisionLevel    rdf:type rdf:Property ;    rdfs:comment "A property representing the precision level of the machining service"^^xsd:string ;    rdfs:domain pms:MachiningService ;    rdfs:range xsd:int ;    rdfs:label "precisionLevel"^^xsd:string .
protoOKN	aerospace grade material	4	Construct an ontology focused on the following: aerospace grade material. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix ex: <http://www.example.org/> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .ex:AerospaceGradeMaterial    rdf:type owl:Class ;    rdfs:subClassOf ex:Material ;    rdfs:comment "A material suitable for use in aerospace applications" .ex:Material    rdf:type owl:Class ;    rdfs:comment "The general category of materials, excluding particular specifications or properties" .ex:hasMaterial    rdf:type owl:ObjectProperty ;    rdfs:domain ex:AerospaceEquipment ;    rdfs:range ex:Material ;    rdfs:comment "Relates an aerospace equipment to the material it is made from" .ex:AerospaceEquipment    rdf:type owl:Class ;    rdfs:comment "Any type of equipment or machinery used in aerospace applications" .ex:AluminumAlloy    rdf:type ex:AerospaceGradeMaterial ;    rdfs:label "Aluminum Alloy" ;    rdfs:comment "A popular type of aerospace grade material, known for its light weight and resistance to corrosion" .ex:CarbonFiberComposite    rdf:type ex:AerospaceGradeMaterial ;    rdfs:label "Carbon Fiber Composite" ;    rdfs:comment "An aerospace grade material, valued for its high strength-to-weight ratio" .ex:TitaniumAlloy    rdf:type ex:AerospaceGradeMaterial ;    rdfs:label "Titanium Alloy" ;    rdfs:comment "An aerospace grade material, known for high strength and resistance to temperature extremes" .```
protoOKN	material	4	Construct an ontology focused on the following: material. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix mat: <http://www.example.org/material#> .mat:     rdf:type owl:Ontology ;    rdfs:comment "An ontology of materials" ;    rdfs:label "Material" .mat:Material    rdf:type owl:Class ;    rdfs:label "Material" ;    rdfs:comment "A class representing all kinds of materials" .mat:Metal    rdf:type owl:Class ;    rdfs:label "Metal" ;    rdfs:comment "A type of material known for its hardness, strength, and durability" ;    rdfs:subClassOf mat:Material .mat:Plastic    rdf:type owl:Class ;    rdfs:label "Plastic" ;    rdfs:comment "A type of material known for its flexibility and cost-effectiveness" ;    rdfs:subClassOf mat:Material .mat:Wood    rdf:type owl:Class ;    rdfs:label "Wood" ;    rdfs:comment "A type of material known for its natural characteristics and versatility" ;    rdfs:subClassOf mat:Material .mat:Glass    rdf:type owl:Class ;    rdfs:label "Glass" ;    rdfs:comment "A type of material known for its transparency and brittleness" ;    rdfs:subClassOf mat:Material .mat:hasDensity    rdf:type owl:DatatypeProperty ;    rdfs:label "has density" ;    rdfs:comment "The property representing the density of the material" ;    rdfs:domain mat:Material ;    rdfs:range xsd:decimal .mat:isConductive    rdf:type owl:DatatypeProperty ;    rdfs:label "is conductive" ;    rdfs:comment "The property indicating if the material is electrically conductive" ;    rdfs:domain mat:Material ;    rdfs:range xsd:boolean .
protoOKN	additive manufacturing capabilities	4	Construct an ontology focused on the following: additive manufacturing capabilities. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix addManuf: <http://www.example.org/addManuf#> .addManuf:AdditiveManufacturing rdf:type owl:Class ;    rdfs:label "Additive Manufacturing"@en ;    rdfs:comment "The process of creating three-dimensional objects from a digital file using various material layering techniques."@en .addManuf:Material rdf:type owl:Class ;    rdfs:label "Material"@en ;    rdfs:comment "The substance or substances out of which an object or product is made."@en .addManuf:Technique rdf:type owl:Class ;    rdfs:label "Technique"@en ;    rdfs:comment "A way of carrying out a particular task, especially in manufacturing."@en .addManuf:usesMaterial rdf:type owl:ObjectProperty ;    rdfs:domain addManuf:AdditiveManufacturing ;    rdfs:range addManuf:Material ;    rdfs:label "uses material"@en ;    rdfs:comment "The material used in the additive manufacturing process."@en .addManuf:usesTechnique rdf:type owl:ObjectProperty ;    rdfs:domain addManuf:AdditiveManufacturing ;    rdfs:range addManuf:Technique ;    rdfs:label "uses technique"@en ;    rdfs:comment "The technique used in the additive manufacturing process."@en .addManuf:hasCapability rdf:type owl:DatatypeProperty ;    rdfs:domain addManuf:AdditiveManufacturing ;    rdfs:range rdf:XMLLiteral ;    rdfs:label "has capability"@en ;    rdfs:comment "The specific capabilities of the additive manufacturing process."@en .addManuf:Precision rdf:type owl:Class ;    rdfs:label "Precision"@en ;    rdfs:subClassOf addManuf:hasCapability .addManuf:Speed rdf:type owl:Class ;    rdfs:label "Speed"@en ;    rdfs:subClassOf addManuf:hasCapability .addManuf:Flexibility rdf:type owl:Class ;    rdfs:label "Flexibility"@en ;    rdfs:subClassOf addManuf:hasCapability .addManuf:CostEffectiveness rdf:type owl:Class ;    rdfs:label "Cost-Effectiveness"@en ;    rdfs:subClassOf addManuf:hasCapability .
protoOKN	capabilities	4	Construct an ontology focused on the following: capabilities. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix cap: <http://example.org/capabilities#> .cap:Capabilities rdf:type rdfs:Class ;                 rdfs:label "Capabilities"@en ;                 rdfs:comment "Describe the capabilities of entities"@en .cap:Entity rdf:type rdfs:Class ;           rdfs:label "Entity"@en ;           rdfs:comment "The class of all entities that may possess capabilities"@en ;           rdfs:subClassOf cap:Capabilities .cap:hasCapability rdf:type rdf:Property ;                  rdfs:label "has capability"@en ;                  rdfs:comment "A property indicating that an entity can perform certain actions or possess certain features"@en ;                  rdfs:domain cap:Entity ;                  rdfs:range cap:Capabilities .cap:Physical rdf:type rdfs:Class ;             rdfs:label "Physical"@en ;             rdfs:comment "The class of all physical entities"@en ;             rdfs:subClassOf cap:Entity .cap:Digital rdf:type rdfs:Class ;            rdfs:label "Digital"@en ;            rdfs:comment "The class of all digital entities"@en ;            rdfs:subClassOf cap:Entity .cap:Skill rdf:type rdfs:Class ;           rdfs:label "Skill"@en ;           rdfs:comment "The class of all entities that may possess certain skills"@en ;           rdfs:subClassOf cap:Capabilities .cap:Knowledge rdf:type rdfs:Class ;              rdfs:label "Knowledge"@en ;              rdfs:comment "The class of all entities that may possess knowledge"@en ;              rdfs:subClassOf cap:Capabilities .cap:Ability rdf:type rdfs:Class ;            rdfs:label "Ability"@en ;            rdfs:comment "The class of all entities that may possess certain abilities"@en ;            rdfs:subClassOf cap:Capabilities .
protoOKN	tig welder	4	Construct an ontology focused on the following: tig welder. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix weld: <http://example.org/welding/> .weld:TigWelder    rdf:type owl:Class ;    rdfs:label "Tig Welder" ;    rdfs:comment "A person who uses the TIG (Tungsten Inert Gas) welding process to join metals together" ;    rdfs:subClassOf weld:Welder .weld:usesMaterial    rdf:type owl:ObjectProperty ;    rdfs:domain weld:TigWelder ;    rdfs:range weld:Material ;    rdfs:label "uses material" ;    rdfs:comment "The type of material a TIG welder typically uses in the welding process" .weld:requiresSkill    rdf:type owl:ObjectProperty ;    rdfs:domain weld:TigWelder ;    rdfs:range weld:Skill ;    rdfs:label "requires skill" ;    rdfs:comment "The type of skill required to operate TIG welding machine" .weld:performsProcess    rdf:type owl:ObjectProperty ;    rdfs:domain weld:TigWelder ;    rdfs:range weld:WeldingProcess ;    rdfs:label "performs process" ;    rdfs:comment "The welding process that a TIG welder performs" .weld:producesWeldJoint    rdf:type owl:ObjectProperty ;    rdfs:domain weld:TigWelder ;    rdfs:range weld:WeldJoint ;    rdfs:label "produces weld joint" ;    rdfs:comment "The type of weld joint that a TIG welder produces" .weld:Material    rdf:type owl:Class ;    rdfs:label "Material" ;    rdfs:comment "Materials that can be welded using TIG welding" .weld:Skill    rdf:type owl:Class ;    rdfs:label "Skill" ;    rdfs:comment "Skills needed in order to perform TIG welding" .weld:WeldingProcess    rdf:type owl:Class ;    rdfs:label "Welding Process" ;    rdfs:comment "The process of welding that involves the use of a TIG welder" .weld:WeldJoint    rdf:type owl:Class ;    rdfs:label "Weld Joint" ;    rdfs:comment "The joint resulting from the process of TIG welding" .
protoOKN	welder	4	Construct an ontology focused on the following: welder. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix weld: <http://example.org/welder#> .weld:Welder rdf:type rdfs:Class ;  rdfs:comment "A person who utilizes high heat to fuse materials together, particularly metals."@en;  rdfs:label "Welder"@en .weld:name rdf:type rdf:Property ;  rdfs:comment "The name of the welder."@en ;  rdfs:label "name"@en ;  rdfs:domain weld:Welder ;  rdfs:range xsd:string .weld:experience_years rdf:type rdf:Property ;  rdfs:comment "The number of years of experience the welder has."@en ;  rdfs:label "experience years"@en ;  rdfs:domain weld:Welder ;  rdfs:range xsd:integer .weld:welding_type rdf:type rdf:Property ;  rdfs:comment "The type of welding the welder is specialized in."@en ;  rdfs:label "welding type"@en ;  rdfs:domain weld:Welder .weld:certification rdf:type rdf:Property ;  rdfs:comment "The certification the welder holds."@en ;  rdfs:label "certification"@en ;  rdfs:domain weld:Welder .```
protoOKN	software	4	Construct an ontology focused on the following: software. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix ex: <http://example.org/> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .ex:Software rdf:type rdfs:Class .ex:hasName rdf:type rdf:Property ;           rdfs:domain ex:Software ;           rdfs:range rdfs:Literal .ex:hasType rdf:type rdf:Property ;           rdfs:domain ex:Software ;           rdfs:range rdfs:Literal .ex:hasVersion rdf:type rdf:Property ;             rdfs:domain ex:Software ;             rdfs:range rdfs:Literal .ex:OpenSource rdf:type rdfs:Class ;             rdfs:subClassOf ex:Software .ex:Commercial rdf:type rdfs:Class ;             rdfs:subClassOf ex:Software .ex:Apache rdf:type ex:OpenSource ;         ex:hasName "Apache"^^xsd:string ;         ex:hasType "Server Software"^^xsd:string ;         ex:hasVersion "2.4.48"^^xsd:string .ex:MicrosoftOffice rdf:type ex:Commercial ;                  ex:hasName "Microsoft Office"^^xsd:string ;                  ex:hasType "Productivity Software"^^xsd:string ;                  ex:hasVersion "2104"^^xsd:string .```   This ontology describes software, their properties and types. It describes that software can be of two types, Open Source (e.g.Apache), or Commercial (e.g.Microsoft Office). The properties of a software that this ontology describes are its name, type, and version.
protoOKN	vulnerability	4	Construct an ontology focused on the following: vulnerability. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix vuln: <http://www.example.org/vulnerability#> .vuln:Vulnerability rdf:type owl:Class ;########### Classes ##########vuln:PhysicalVulnerability rdf:type owl:Class ;  rdfs:subClassOf vuln:Vulnerability ;  rdfs:label "Physical Vulnerability"^^xsd:string .   vuln:PsychologicalVulnerability rdf:type owl:Class ;  rdfs:subClassOf vuln:Vulnerability ;  rdfs:label "Psychological Vulnerability"^^xsd:string .  vuln:EnvironmentalVulnerability rdf:type owl:Class ;  rdfs:subClassOf vuln:Vulnerability ;  rdfs:label "Environmental Vulnerability"^^xsd:string . ############## Properties #############vuln:hasImpact rdf:type owl:ObjectProperty ;  rdfs:domain vuln:Vulnerability ;  rdfs:range vuln:Impact ;  rdfs:label "has impact"^^xsd:string .  vuln:hasSeverity rdf:type owl:DatatypeProperty ;  rdfs:domain vuln:Vulnerability ;  rdfs:range xsd:string ;  rdfs:label "has severity"^^xsd:string .############### Individuals ##############vuln:EarthquakeVulnerability rdf:type owl:NamedIndividual, vuln:EnvironmentalVulnerability ;  vuln:hasImpact "Infrastructure damage" ;  vuln:hasSeverity "High"^^xsd:string .  vuln:AgeVulnerability rdf:type owl:NamedIndividual, vuln:PhysicalVulnerability ;  vuln:hasImpact "Decreased mobility" ;  vuln:hasSeverity "Medium"^^xsd:string .  vuln:StressVulnerability rdf:type owl:NamedIndividual, vuln:PsychologicalVulnerability ;  vuln:hasImpact "Mental health issues" ;  vuln:hasSeverity "Medium"^^xsd:string .
